,mcc,sens,spec,prec,acc,FDR,FPR,PPV,NPV,mism,wspec,tversky,balanced_acc,dice
MRI_428.nii.gz,0.759762343,0.658796296,0.9992538,0.880024737,0.996448517,0.119975263,0.0007462,0.880024737,0.997171119,0.753508075,0.993324055,0.712533173,0.829025048,0.753508075
MRI_426.nii.gz,0.859513481,0.774344023,0.998990413,0.96287703,0.991641998,0.03712297,0.001009587,0.96287703,0.992419137,0.858380195,0.990986515,0.822667972,0.886667218,0.858380195
MRI_282.nii.gz,0.788876907,0.995629718,0.994299514,0.628700452,0.994312286,0.371299548,0.005700486,0.628700452,0.99995739,0.770721206,0.950933263,0.847279981,0.994964616,0.770721206
MRI_064.nii.gz,0.963845014,0.972397809,0.999188028,0.956674959,0.998703003,0.043325041,0.000811972,0.956674959,0.999490906,0.964472309,0.992739414,0.967626955,0.985792918,0.964472309
MRI_051.nii.gz,0.125953353,0.108264218,0.987689513,0.188645161,0.9650383,0.811354839,0.012310487,0.188645161,0.976687098,0.137574104,0.899138816,0.124131841,0.547976865,0.137574104
MRI_540.nii.gz,0.953277167,0.935711763,0.999430759,0.973181484,0.998054504,0.026818516,0.000569241,0.973181484,0.998582002,0.954078876,0.994900058,0.946646178,0.967571261,0.954078876
MRI_479.nii.gz,0.959902055,0.991004883,0.998892559,0.930951231,0.998775482,0.069048769,0.001107441,0.930951231,0.999864342,0.960039836,0.990120557,0.972190707,0.994948721,0.960039836
MRI_390.nii.gz,0.934888605,0.92263196,0.999731555,0.947994056,0.999324799,0.052005944,0.000268445,0.947994056,0.999589721,0.935141077,0.997589172,0.930096946,0.961181757,0.935141077
MRI_663.nii.gz,0.897999724,0.913746631,0.999828095,0.8828125,0.999706268,0.1171875,0.000171905,0.8828125,0.999877751,0.898013245,0.998454983,0.904241131,0.956787363,0.898013245
MRI_272.nii.gz,0.939008456,0.977054429,0.999246936,0.903305377,0.999088287,0.096694623,0.000753064,0.903305377,0.99983469,0.938733658,0.99326301,0.953695505,0.988150682,0.938733658
MRI_553.nii.gz,0.942762437,0.903369673,0.999707134,0.986471861,0.9974823,0.013528139,0.000292866,0.986471861,0.997720187,0.943093637,0.997370369,0.926792069,0.951538404,0.943093637
MRI_285.nii.gz,0.907436571,0.843821611,0.999613991,0.979738027,0.996242523,0.020261973,0.000386009,0.979738027,0.996555987,0.906714651,0.996536618,0.880464971,0.921717801,0.906714651
MRI_565.nii.gz,0.973678627,0.984948826,0.999517043,0.963202826,0.999332428,0.036797174,0.000482957,0.963202826,0.999806761,0.973954458,0.995670113,0.978322619,0.992232934,0.973954458
MRI_618.nii.gz,0.959683086,0.956577449,0.999043587,0.964957633,0.997905731,0.035042367,0.000956413,0.964957633,0.99880477,0.960749267,0.991457646,0.959076181,0.977810518,0.960749267
MRI_490.nii.gz,0.963126581,0.938393553,0.999852883,0.989583333,0.998950958,0.010416667,0.000147117,0.989583333,0.999083158,0.963308873,0.998677499,0.953185647,0.969123218,0.963308873
MRI_060.nii.gz,0.91755784,0.979415205,0.997405659,0.86223229,0.997112274,0.13776771,0.002594341,0.86223229,0.999657971,0.917095608,0.977125685,0.941046906,0.988410432,0.917095608
MRI_341.nii.gz,0.972937301,0.959784989,0.999758868,0.987302888,0.99899292,0.012697112,0.000241132,0.987302888,0.999214805,0.973349485,0.997833994,0.967877936,0.979771929,0.973349485
MRI_885.nii.gz,0.907376977,0.833333333,0.999938553,0.989196489,0.998821259,0.010803511,6.14E-05,0.989196489,0.998875943,0.904600185,0.999447247,0.874679085,0.916635943,0.904600185
MRI_586.nii.gz,0.961110383,0.964058235,0.999649927,0.958823529,0.999351501,0.041176471,0.000350073,0.958823529,0.999696077,0.961433757,0.996858145,0.962481831,0.981854081,0.961433757
MRI_686.nii.gz,0.950462514,0.906477438,0.999976869,0.997597117,0.998996735,0.002402883,2.31E-05,0.997597117,0.999010195,0.949857007,0.999791863,0.932016313,0.953227154,0.949857007
MRI_756.nii.gz,0.689399074,1,0.998670883,0.475903614,0.998672485,0.524096386,0.001329117,0.475903614,1,0.644897959,0.988163802,0.751665081,0.999335442,0.644897959
MRI_673.nii.gz,0.918760949,0.964057971,0.999101448,0.876647338,0.99887085,0.123352662,0.000898552,0.876647338,0.999761765,0.918277195,0.99197075,0.936057638,0.98157971,0.918277195
MRI_207.nii.gz,0.819156447,0.701244286,0.999260623,0.967081072,0.990306854,0.032918928,0.000739377,0.967081072,0.990824114,0.812982998,0.993384733,0.764270394,0.850252455,0.812982998
MRI_342.nii.gz,0.952035341,0.921787709,0.999763427,0.984829644,0.998485565,0.015170356,0.000236573,0.984829644,0.998698295,0.952266442,0.997874861,0.939836241,0.960775568,0.952266442
MRI_301.nii.gz,0.902072592,0.890657662,0.998073654,0.918269231,0.99552536,0.081730769,0.001926346,0.918269231,0.997344912,0.904252714,0.982926013,0.898765192,0.944365658,0.904252714
MRI_091.nii.gz,0.826881899,1,0.989085154,0.691278877,0.989345551,0.308721123,0.010914846,0.691278877,1,0.817462911,0.909655182,0.881851126,0.994542577,0.817462911
MRI_259.nii.gz,0.733480043,0.588246392,0.998258747,0.934372191,0.981678009,0.065627809,0.001741253,0.934372191,0.982913845,0.721968162,0.984544025,0.661792017,0.793252569,0.721968162
MRI_035.nii.gz,0.78003954,0.694276226,0.998198619,0.884739856,0.992263794,0.115260144,0.001801381,0.884739856,0.993937093,0.778021016,0.984017888,0.742210342,0.846237422,0.778021016
MRI_758.nii.gz,0.922465657,0.928251121,0.999078092,0.918430034,0.99829483,0.081569966,0.000921908,0.918430034,0.999197574,0.923314462,0.991763575,0.925282811,0.963664607,0.923314462
MRI_108.nii.gz,0.958125064,0.975348339,0.998501641,0.943284466,0.997924805,0.056715534,0.001498359,0.943284466,0.999369594,0.959048479,0.986674501,0.965502607,0.98692499,0.959048479
MRI_887.nii.gz,0.924424751,0.9312026,0.999416054,0.918760021,0.998935699,0.081239979,0.000583946,0.918760021,0.999512051,0.924939467,0.994768923,0.927434583,0.965309327,0.924939467
MRI_736.nii.gz,0.846649848,1,0.997983152,0.718264596,0.997993469,0.281735404,0.002016848,0.718264596,1,0.836034913,0.982136591,0.894715773,0.998991576,0.836034913
MRI_321.nii.gz,0.925460154,0.997501388,0.997748915,0.860598802,0.997745514,0.139401198,0.002251085,0.860598802,0.999965112,0.924006686,0.980098633,0.952065503,0.997625152,0.924006686
MRI_473.nii.gz,0.947252015,0.906678866,0.999926911,0.990504748,0.999149323,0.009495252,7.31E-05,0.990504748,0.999215816,0.946739909,0.999342586,0.930298052,0.953302888,0.946739909
MRI_861.nii.gz,0.901787316,0.952112676,0.998684686,0.855696203,0.998306274,0.144303797,0.001315314,0.855696203,0.999607351,0.901333333,0.988285442,0.920980926,0.975398681,0.901333333
MRI_799.nii.gz,0.737151429,1,0.995246572,0.545987541,0.99527359,0.454012459,0.004753428,0.545987541,1,0.706328514,0.958786396,0.800343772,0.997623286,0.706328514
MRI_226.nii.gz,,0.891726717,0.983358614,0.700487246,0.97952652,0.299512754,0.016641386,0.700487246,0.995217335,0.784622176,0.867824229,0.824220759,0.937542666,0.784622176
MRI_406.nii.gz,0.8492073,0.908651911,0.997777855,0.796472663,0.996932983,0.203527337,0.002222145,0.796472663,0.999124597,0.84887218,0.980350014,0.871814672,0.953214883,0.84887218
MRI_262.nii.gz,0.304517403,0.097525892,0.999948354,0.987378641,0.964050293,0.012621359,5.16E-05,0.987378641,0.963958271,0.177517891,0.999535382,0.133664537,0.548737123,0.177517891
MRI_893.nii.gz,0.787065651,0.965260546,0.998346968,0.642975207,0.998245239,0.357024793,0.001653032,0.642975207,0.999892693,0.771825397,0.985316888,0.839085418,0.981803757,0.771825397
MRI_617.nii.gz,0.967554049,0.995565676,0.997998424,0.942370959,0.99792099,0.057629041,0.002001576,0.942370959,0.999853945,0.968238242,0.982269724,0.97898719,0.99678205,0.968238242
